ds,yhat,yhat_lower,yhat_upper
2021-07-29,45178.467986298565,39779.251361611576,50592.4223180209
2021-07-30,45257.87487527784,39603.43439592985,50899.66459752016
2021-07-31,45346.3623969998,39738.31262450074,51117.90437269399
2021-08-01,45449.93998933926,39642.2658963818,50843.15292295572
2021-08-02,45623.52918232261,39689.974096130216,51347.85086787707
2021-08-03,45647.45012612874,39755.70365194016,51431.40286968081
2021-08-04,45803.71998793658,40325.33093346461,51435.292418343364
2021-08-05,45822.68454797825,40379.38080463089,51274.90019478296
2021-08-06,45893.06711273262,40471.42872779877,51818.39697554746
2021-08-07,45971.62935310521,40387.49981956079,51600.29556050738
2021-08-08,46064.18990489042,40491.96347728419,51559.3532554875
2021-08-09,46225.47966990049,40308.549347465014,52234.91247724006
2021-08-10,46235.638688384824,40563.466751237116,51719.51150821072
2021-08-11,46376.523811106745,40793.81534159595,51974.30849987552
2021-08-12,46378.34818591213,40566.70090752476,52076.36341618567
2021-08-13,46429.73642967656,40580.584759318284,51826.84099113622
2021-08-14,46487.38992243717,40953.73922536464,52210.21510666854
2021-08-15,46557.10797060481,40513.425037634566,52497.92465731022
2021-08-16,46693.6437693724,41597.83522033298,52514.444068342935
2021-08-17,46677.20010722033,40805.481222209884,52507.98315444014
2021-08-18,46789.734189098584,40853.288810909085,52387.4769582452
2021-08-19,46761.592809823385,40940.167118098994,52704.25324210521
2021-08-20,46781.56202378264,41036.39519820376,52506.24444092663
2021-08-21,46806.526069367195,41206.847244336765,52357.56332022697
2021-08-22,46842.48164915545,41009.805283718655,52532.1393192354
2021-08-23,46944.38686762624,41524.6649435019,52768.475796044644
2021-08-24,46892.65014281874,41124.343032959936,52529.413323675675
2021-08-25,46969.42882815156,41092.9264608592,52434.581820373154
2021-08-26,46905.25910649846,41295.75043838485,52255.33590442097
2021-08-27,46889.101589974714,40861.79329825934,52486.041740635446
2021-08-28,46877.99761547626,40966.4677578582,52302.35580917674
2021-08-29,46878.08250246554,41034.61112077787,52410.97591549195
2021-08-30,46944.43516611663,41699.48795814603,52641.80853356223
2021-08-31,46857.56941426446,41275.196348050056,52409.30378387129
2021-09-01,46899.73659495467,41293.148189646156,52494.68684701125
2021-09-02,46801.56100675889,40949.90289426528,52695.58922208595
2021-09-03,46752.09227901575,41207.56175703815,52251.141109586584
2021-09-04,46708.469416454354,41218.057047423485,52218.275399452985
2021-09-05,46676.94241981841,41380.94175672478,52459.916084270204
2021-09-06,46712.73047383967,40952.004927699076,52356.74992251756
2021-09-07,46596.521596937244,40958.98163183936,52415.30774414061
2021-09-08,46610.78296919563,40941.43205862878,52146.04541726769
2021-09-09,46486.40290163411,41281.19353061886,51682.68675623919
2021-09-10,46412.74822352379,41251.902980669896,51885.887940150315
2021-09-11,46347.33138815639,40486.08374093952,51971.71316301192
2021-09-12,46296.83286772166,40399.59969247742,51942.874824210725
2021-09-13,46316.9575693627,40410.22808181013,51643.44149181328
2021-09-14,46188.929910677194,40515.941284812725,51753.117753033875
2021-09-15,46195.79680498937,40425.525492085515,51872.317455841185
2021-09-16,46069.05939163149,40408.26941255175,51332.50842593131
2021-09-17,45998.71746288816,40340.40714743389,51475.23460465126
2021-09-18,45942.92109120102,40292.15418916961,51621.49457049639
2021-09-19,45908.9753482068,40335.25561244345,51492.064641589364
2021-09-20,45953.17725397729,40231.207307144774,51372.62128834033
2021-09-21,45857.29016860978,39883.19251288404,51735.18662749821
2021-09-22,45904.82532920767,40554.773012808786,51628.55521701155
2021-09-23,45827.65214241626,40237.98438415366,51667.14800021509
2021-09-24,45816.021803188094,40417.39786637848,51177.522716935324
2021-09-25,45828.19946143576,40469.174287204616,51332.60679188912
2021-09-26,45871.45153125968,40099.07331778799,51543.60375288313
2021-09-27,46001.86795950049,40205.86551421824,51456.466167545295
2021-09-28,46000.825296585695,39815.73878873091,51532.23926414549
2021-09-29,46151.260833727,40365.85504990467,51704.17284211293
2021-09-30,46184.27988718964,40582.125618879014,51772.96906510885
2021-10-01,46289.181161781125,41022.853615183216,52068.49919808608
2021-10-02,46423.09565186549,40713.66750080201,52254.7240508388
2021-10-03,46591.9857740077,40877.69923213797,52247.5716577317
2021-10-04,46850.48450166626,40810.40278663763,52296.06721401203
2021-10-05,46978.380148508826,41078.77678469196,52607.73315505879
2021-10-06,47256.91671819115,41321.418509198644,53321.95384866337
2021-10-07,47415.43141001812,42227.850148986116,53113.66086995678
2021-10-08,47641.413585687544,42251.14612946828,53158.96327020112
2021-10-09,47890.17990656192,41969.10599098141,53483.51735093611
2021-10-10,48165.91148273893,42825.09064097374,53928.31396719235
2021-10-11,48521.53186903677,42735.92688352032,54193.19231360825
2021-10-12,48735.23056141021,43069.49986561022,54192.18569483095
2021-10-13,49086.800887835634,43540.47858314187,54173.632781878645
2021-10-14,49304.31285736464,43529.26191534372,55154.78656652825
2021-10-15,49574.2042744577,43942.970996017226,55116.40109586
2021-10-16,49850.98388719778,44182.33949838365,55711.60998555153
2021-10-17,50138.29155566804,44578.522430804645,56119.964169110695
2021-10-18,50488.79353343757,45067.23085962028,56566.42412990752
2021-10-19,50680.71691045612,44923.99292849008,56214.13856044412
2021-10-20,50994.191664060054,45310.91249444864,56462.468664259504
2021-10-21,51157.92060899904,45612.20478205446,56806.720059866726
2021-10-22,51359.26046741346,45774.91230680915,56773.88088515407
2021-10-23,51553.90793466455,46075.52060393849,57316.67875174213
2021-10-24,51746.936029531484,46176.129263060204,57514.161642485655
2021-10-25,51992.659314665245,46370.64064145563,57742.950927658974
2021-10-26,52071.13270950536,46266.62092896103,57851.1695820159
2021-10-27,52264.45318198016,46652.05998718275,57764.606849615695
2021-10-28,52303.385594917214,46920.329606776104,58029.73225476602
2021-10-29,52377.39703362368,46683.83535607249,57904.59984845664
2021-10-30,52444.29468765881,46624.159005152294,57927.96045358379
2021-10-31,52511.213832035886,46799.97342460534,57952.29708157068
2021-11-01,52634.435775608916,47004.736356662834,58646.554244743435
2021-11-02,52595.841770201005,47053.247430237534,57811.94820613623
2021-11-03,52679.17339149211,46642.81525037624,58118.03034420306
2021-11-04,52616.621810295626,46647.64225562712,58292.77360286965
2021-11-05,52598.831307718545,47236.48260489082,58603.57493786359
2021-11-06,52584.512987729904,46861.59560999508,58061.006210895546
2021-11-07,52581.41593905039,47025.84831391767,58298.08459684058
2021-11-08,52646.136224383095,46911.017845695074,58708.622182732994
2021-11-09,52560.56998684577,47342.65137852209,58443.83321315515
2021-11-10,52608.18125548252,46591.233893341654,58142.35229536627
2021-11-11,52520.606708545565,47190.48758930263,57816.76419231905
2021-11-12,52487.68235854179,46736.48547637505,57796.16030376983
2021-11-13,52467.08750134191,46695.52978926483,57915.126621372816
2021-11-14,52465.35236260008,47371.71732561953,57772.86252288202
2021-11-15,52537.708813855774,46549.537644918644,57626.1607991142
2021-11-16,52464.5892816707,46901.911784268494,58073.59402069902
2021-11-17,52336.71845525091,47057.93482233158,58079.90561540571
2021-11-18,52075.44206144597,46270.19395169543,57611.00743977453
2021-11-19,51869.12942265707,46523.23501696114,57424.59201628369
2021-11-20,51674.09047987409,45759.73959941679,57027.4112258105
2021-11-21,51495.62887770273,46191.674497489184,57087.63357156787
2021-11-22,51387.933796445075,45730.14914549109,57525.81416849343
2021-11-23,51130.61439526991,45174.692099273,56676.2393417495
2021-11-24,51005.04503860403,45637.07413684413,56560.64046087207
2021-11-25,50741.041240097045,45113.18118528456,56466.71245258198
2021-11-26,50526.94911710068,44857.4227110753,55992.40578236065
2021-11-27,50319.34174463327,44152.589995096234,56060.42134777907
2021-11-28,50124.067165673805,44922.784755203276,55804.44617353912
2021-11-29,49996.12608270593,43891.89910812914,55918.63551017725
2021-11-30,49716.18337884815,43859.75586331471,55432.533040604976
2021-12-01,49566.882184964066,44199.25411054427,55637.27580457701
2021-12-02,49279.4812195602,43474.25122651653,55001.907970724475
2021-12-03,49043.899216071935,43423.88327337473,54767.11017831859
2021-12-04,48818.361051544896,43085.36974443656,54538.073770309886
2021-12-05,48610.39173000227,43220.759045441766,54475.46527835323
2021-12-06,48476.63777593062,42950.19875472717,53913.353065551375
2021-12-07,48199.32180918387,42533.82916717999,53990.80175432009
2021-12-08,48062.500688180095,42383.25051924394,53503.15737338031
2021-12-09,47798.64961936386,42469.98157067809,53000.3053385921
2021-12-10,47598.65767179975,42107.5237764231,53273.17307013675
2021-12-11,47421.43084136983,41981.612525329605,53340.00442089504
2021-12-12,47274.850209574775,41462.37462297817,53160.38258224039
2021-12-13,47215.56596373956,41916.26666574631,52936.21413574463
2021-12-14,47025.434043702495,41021.73630658397,52494.619308093
2021-12-15,46987.76654659458,41544.24241742531,52673.38264982616
2021-12-16,46833.918758315616,41647.772059588344,52674.28297733464
2021-12-17,46753.29842947997,41243.58702957153,52449.51828802991
2021-12-18,46702.99331777872,40821.056555570394,52512.01208637578
2021-12-19,46688.76411639445,40931.408736276164,51848.01802523769
2021-12-20,46764.88281407228,41149.916883925434,52704.219063767145
2021-12-21,46710.62225033749,41032.742677018665,52461.68160461255
2021-12-22,46806.56673885283,41600.25017155615,52666.71749386648
2021-12-23,46781.26514277397,41310.70445204503,52267.4037304343
2021-12-24,46821.31034656428,41274.487608075106,52362.424298064434
2021-12-25,46881.03932764083,41174.942975026934,52553.144161315766
2021-12-26,46963.599031494625,41523.387122603875,52339.96207575509
2021-12-27,47120.85613369827,41347.94242700144,52803.28975529413
2021-12-28,47129.954497018894,41432.63565619755,52755.681167336355
2021-12-29,47269.68830183843,41995.290882916626,52938.40704535076
2021-12-30,47267.210452053354,41708.83155970439,53423.542923918285
2021-12-31,47308.1585824535,41169.67768808982,52531.96519174818
2022-01-01,47346.391461971856,41638.402917166684,53326.13659189289
2022-01-02,47385.07983803381,41922.69258157678,52801.71362444214
2022-01-03,47476.62893227342,41832.79330463453,53162.86762358345
2022-01-04,47399.2358352607,41788.043355462156,52841.52889154461
2022-01-05,47433.249549584536,41740.68560106497,53112.020782655694
2022-01-06,47307.853396606995,41652.365181568544,52951.4277328268
2022-01-07,47211.152569165235,41569.90883596823,52843.879703785286
2022-01-08,47099.86041586187,41361.850107710176,52667.05104507466
2022-01-09,46980.328611116915,41358.26258273157,52541.45221280169
2022-01-10,46908.39982179094,41442.703659799714,52843.27594453048
2022-01-11,46665.88777602834,41053.46960292631,52325.352984571735
2022-01-12,46536.85435767531,40559.567335956854,51904.33234795501
2022-01-13,46254.20548402882,40720.36624686439,51704.435054107314
2022-01-14,46009.690707480004,40810.066205502735,51649.070358918245
2022-01-15,45763.50234477509,40075.42724540402,51152.17595996416
2022-01-16,45525.22150776763,39885.7287957446,51440.26872124425
2022-01-17,45353.59180919317,39786.313378663595,50757.34845043593
2022-01-18,45032.927697291634,39267.94600461262,50585.52097515592
2022-01-19,44849.328921399865,39324.19336884619,50453.47811261611
2022-01-20,44537.22454492204,38641.02397789042,50046.4654488041
2022-01-21,44289.332839570285,38654.04160352708,50251.65069923784
2022-01-22,44066.23395239226,38191.12731538671,49914.96716215161
2022-01-23,43877.30348442467,38321.00203531083,49828.12992176394
2022-01-24,43780.4881351597,37923.13724643481,49716.446691061064
2022-01-25,43558.73041682795,38016.56589301108,49209.05529774599
2022-01-26,43496.21359141019,37995.04692542291,49259.92117193627
2022-01-27,43324.949545090145,37633.19916239097,49239.58836541604
2022-01-28,43234.794883532624,37559.44019556436,49147.109258315686
2022-01-29,43183.090770047784,36965.011949067804,49071.338374842
2022-01-30,43175.672978637114,37593.675972347555,48559.77249349987
2022-01-31,43266.7314340222,37639.56979758141,49041.44251455763
2022-02-01,43235.32412812097,37873.40057585162,48495.448533787705
2022-02-02,43361.714339439684,37923.10150659527,48864.33914955468
2022-02-03,43374.05155010788,37881.9072506493,49148.75421206823
2022-02-04,43458.47900409762,37837.84390799486,49239.98474219738
2022-02-05,43568.86112814073,37874.25685991585,49176.09765250424
2022-02-06,43707.875086196706,37853.96533483955,49175.42009066069
2022-02-07,43926.943695372385,38539.723172260674,49589.35605426928
2022-02-08,44002.812758869026,38063.620040018766,49719.35257102516
2022-02-09,44213.94016664917,38573.017802703784,49402.95974399509
2022-02-10,44287.21588195731,38624.364004184135,50140.95157336851
2022-02-11,44408.09481275994,38907.29295784838,50034.06509559803
2022-02-12,44530.33520154683,38958.46639830268,50199.77553360556
2022-02-13,44657.086587431615,38682.85366317433,50375.42150033581
2022-02-14,44840.80472752638,39737.14340752038,50658.97592191817
2022-02-15,44859.79706321822,39214.43753666755,50366.601473294286
2022-02-16,44994.566968114705,39199.17784377708,50808.74259110823
2022-02-17,44974.47711358833,39308.65605232021,50558.5254458659
2022-02-18,44987.81546745607,39453.3873760255,50955.02014321655
2022-02-19,44991.458333484596,39620.55526539623,50704.163652581614
2022-02-20,44991.87647007259,39644.5431553582,50735.116063239344
2022-02-21,45044.96381667542,39764.27154164535,50682.2022322548
2022-02-22,44932.494655323586,39620.644375525655,50314.962781735245
2022-02-23,44938.37972646596,39421.853173550684,50503.43701644297
2022-02-24,44795.24389797566,39436.8654603932,50376.99848713493
2022-02-25,44694.41108675275,39473.14504630058,50742.45396496529
2022-02-26,44595.49288842742,38609.943642312646,50247.0465001405
2022-02-27,44507.32881208144,38822.11645331785,50287.825665222896
2022-02-28,44487.75927004281,38925.371486787815,49772.003670496
2022-03-01,44320.03849327749,38585.65044603931,49831.99871674434
2022-03-02,44289.05892296873,38535.806991409045,49556.8894365594
2022-03-03,44127.910371536826,37969.99732545439,49761.37395966976
2022-03-04,44027.85999429007,38526.90690790071,49584.24919478479
2022-03-05,43947.94950992678,38042.22036799562,49793.5881935161
2022-03-06,43895.9571938647,38407.908431314754,49350.9532970409
2022-03-07,43928.20507875119,38645.35865678365,49864.566166296616
2022-03-08,43826.01749617715,38391.80573340191,49072.77964626063
2022-03-09,43872.001183312284,37936.7755766983,49779.13941404853
2022-03-10,43796.66866850281,38781.9596037043,49367.78652158918
2022-03-11,43788.4891899072,38104.348101422125,49362.11664084127
2022-03-12,43803.56164015092,38496.644311583375,49681.136157733315
2022-03-13,43846.65501111754,38435.61994724711,49498.30371876125
2022-03-14,43971.094674734406,38550.93195846669,49813.43098088041
2022-03-15,43955.29854333268,38379.468017403226,49505.16148679718
2022-03-16,44079.1313069544,38481.80468088281,49409.126403089154
2022-03-17,44070.596553138,38630.73373068661,49970.85677122015
2022-03-18,44115.949282644244,38574.71845906933,49617.6979830101
2022-03-19,44169.42178639768,38571.07648945299,49943.75222503318
2022-03-20,44234.3070817555,38852.14784656266,49909.07777703117
2022-03-21,44362.87725119606,38778.776564845306,49971.07916268337
2022-03-22,44332.94004103927,38775.184465402745,50105.273201156415
2022-03-23,44424.20155327804,38917.24073393555,50275.03496929678
2022-03-24,44364.95479944473,38954.06138517889,49852.03199902817
2022-03-25,44342.17691800625,38864.00232602654,49567.19916387128
2022-03-26,44311.228621352595,38695.2353176016,49873.863979491594
2022-03-27,44276.90096373094,38588.384943706624,50032.816786911804
2022-03-28,44293.287930779086,38487.74803700004,49749.14540469555
2022-03-29,44150.5572103813,38351.264776824675,49433.664142519054
2022-03-30,44120.45047689226,38253.13195744837,50018.73656415288
2022-03-31,43933.71082793893,38120.57115262618,49400.04478432661
2022-04-01,43779.84583436007,38028.014268161365,49266.93786603306
2022-04-02,43616.759699558694,37998.9233301609,49050.61943171797
2022-04-03,43451.73384933616,37988.20271685375,49076.25327560094
2022-04-04,43341.236237967554,37564.6733494215,48679.6799329854
2022-04-05,43067.3657917607,37441.10569169465,48679.81889838179
2022-04-06,42914.102921955135,37225.86684272171,48366.13142785857
2022-04-07,42613.88892404154,36901.77708959761,48126.861913109235
2022-04-08,42357.6199793111,36827.28425202165,47974.06474376314
2022-04-09,42104.25202661902,36326.86372641836,47569.96811240338
2022-04-10,41861.76401370318,36209.12558537529,47928.226663234505
2022-04-11,41686.96009992377,35840.80484040672,47438.12144772436
2022-04-12,41361.91722695452,35469.88689423898,46880.10233542617
2022-04-13,41170.24869812027,35611.86223036128,47154.59546909466
2022-04-14,40843.70601811448,34735.77726618492,46976.19421567728
2022-04-15,40572.20388923284,34468.05330982421,46212.70704025637
2022-04-16,40313.4635848921,34831.82275238921,45905.72563718095
2022-04-17,40074.020967754856,34343.77292772932,45612.770705334566
2022-04-18,39909.078325434886,33986.61029337608,45816.474775363895
2022-04-19,39599.004926361944,34193.419097092,45111.82693030968
2022-04-20,39425.65535197451,33469.30771411904,45260.218349524905
2022-04-21,39119.02624789579,33386.699541789814,44871.417007365475
2022-04-22,38867.33480259876,33399.87156584632,44634.91404830561
2022-04-23,38626.71265302669,32722.57185657519,44406.152406088004
2022-04-24,38402.26007192006,32835.345938851155,44296.61066976031
2022-04-25,38247.938344736016,32535.202795966266,43503.38188140309
2022-04-26,37943.104155209476,32615.27574493837,43717.60358239875
2022-04-27,37768.85416223227,31747.57227309138,43076.74384710554
2022-04-28,37454.69976934281,31324.87561485472,43065.241376236474
2022-04-29,37188.655001343956,31839.883809610856,43178.31756182455
2022-04-30,36926.931048831546,31062.910586767877,42451.49232664967
2022-05-01,36674.982452596545,31131.44451567367,41962.88196706199
2022-05-02,36487.38320207845,31258.801411004064,41962.97879681456
2022-05-03,36144.33716855585,30755.12754460119,41987.29322673814
2022-05-04,35927.99187227011,30109.653111346222,41366.49995019723
2022-05-05,35569.076589956065,29828.066944372094,41165.734835735806
2022-05-06,35256.948879731994,30080.236009170258,41142.19323700767
2022-05-07,34949.24436834359,28885.18568632611,40243.1187494897
2022-05-08,34652.87614012492,28750.55649563633,39986.18546491001
2022-05-09,34423.86341202192,28852.018552859503,39959.86100652157
2022-05-10,34043.79532700881,28683.79550959261,39328.91954218017
2022-05-11,33796.10023753192,28443.580035998617,39954.82498146702
2022-05-12,33412.64277950014,27725.63738821514,39283.51455148502
2022-05-13,33083.733993041984,27184.132140013007,38535.259314235605
2022-05-14,32767.750366824162,27153.838283934278,38298.29463891014
2022-05-15,32472.10900161236,26854.868691796833,37960.82426309316
2022-05-16,32253.079235569036,26258.063078430223,37969.40967141697
2022-05-17,31892.23700694954,26322.467265239226,37801.598104318706
2022-05-18,31672.732544015707,26214.958531086224,37426.99079497948
2022-05-19,31325.893672048347,25711.14223016937,36921.93254298372
2022-05-20,31041.24975710741,25329.406956394185,37018.82072221769
2022-05-21,30776.171710257495,25310.348635385766,37031.74966701567
2022-05-22,30536.874593834393,25249.50921729526,36187.8559198769
2022-05-23,30378.262338199216,24200.980353134437,36116.11496417603
2022-05-24,30080.41985669333,24442.745474835385,35856.543755153536
2022-05-25,29924.922036838117,24068.440042372167,35521.82101191244
2022-05-26,29641.480695401275,24320.21033069507,35195.93559968371
2022-05-27,29418.013259693336,23694.26856000665,34943.3098691491
2022-05-28,29210.32732315349,23494.27411372794,34903.756933746845
2022-05-29,29023.166359415933,23620.55202053139,34526.54163135453
2022-05-30,28910.094899975782,23261.047230132313,34826.57123876638
2022-05-31,28650.02734747203,22903.297724993296,34101.70157965482
2022-06-01,28523.568905416723,22789.187724073006,34531.07307755019
2022-06-02,28331.444021173997,22132.679300540647,33902.294444882384
2022-06-03,28189.31961500331,22708.615319553184,33848.86611657091
2022-06-04,28052.768354992866,21843.88704509237,33573.035536559815
2022-06-05,27926.56534889786,22574.7517422462,33829.397720697554
2022-06-06,27864.572263816874,22347.963914171647,33552.53599090756
2022-06-07,27646.257987776185,21915.184160229288,33102.901197229185
2022-06-08,27553.02461412949,22200.63961696032,33500.76159068981
2022-06-09,27314.859470184834,21764.178025447152,33091.68169642907
2022-06-10,27120.396923095126,22128.872022671658,32900.305773440596
2022-06-11,26926.58441477703,21498.263441084866,32762.09356569638
2022-06-12,26739.698633493357,20603.728875315945,32412.063612600225
2022-06-13,26615.19104817349,21256.25417869366,31808.82435023701
2022-06-14,26334.16816557322,20619.943508778844,32440.203175027174
2022-06-15,26179.67640869419,20545.46655013179,31663.25161271594
2022-06-16,25883.313455787105,20348.695530152832,31372.124066546436
2022-06-17,25635.25085958745,19951.854420780877,31198.77749936221
2022-06-18,25393.86342366915,19749.927889956147,31149.751990911456
2022-06-19,25166.71217925945,19889.609492488515,31224.815718547918
2022-06-20,25010.361010027817,19574.18637380465,31030.210978264382
2022-06-21,24706.832971065705,18921.91865990169,30258.265755147942
2022-06-22,24539.876734440513,19219.116172710557,29656.58085104063
2022-06-23,24241.56537042823,18875.18054938193,29850.462389366327
2022-06-24,24002.31248256804,18346.567626459895,29954.263119682717
2022-06-25,23780.501198630212,18154.432283129026,29238.52197294724
2022-06-26,23583.47271590135,18136.28161865392,29197.390317225792
2022-06-27,23467.354141130596,17537.023841721617,29083.91761821272
2022-06-28,23213.531214514212,17718.789290950375,28594.849219625798
2022-06-29,23104.93576020246,17610.80407057577,28862.667440804395
2022-06-30,22872.669369634434,17136.158432555163,28351.909981090925
2022-07-01,22706.047543166616,17433.513453927317,28160.792119611775
2022-07-02,22562.25893464456,16993.98075925972,28264.500705238745
2022-07-03,22447.385501603756,17067.24184629773,28192.8796772673
2022-07-04,22416.26239442351,16877.784101772737,28050.58898031575
2022-07-05,22248.982282137218,16672.903723020947,28031.40395516107
2022-07-06,22227.213106695363,16804.446671964994,27802.936431386766
2022-07-07,22080.84998594795,16790.717748206207,27847.70836529126
2022-07-08,21998.084790707155,16282.324790665827,27895.561974608252
2022-07-09,21935.08744445108,15973.712894989885,27658.274123904084
2022-07-10,21897.044270833292,16020.77333709391,27615.04034666238
2022-07-11,21938.031873945416,16541.93787753095,27639.812521302138
2022-07-12,21837.531036234715,16258.022038716395,27238.87143658627
2022-07-13,21876.749550746288,16075.868098367098,27768.55842262717
2022-07-14,21785.2747684149,16217.375867459183,27681.431723405673
2022-07-15,21751.139575567315,15867.693400013999,27610.11089689838
2022-07-16,21730.49615937403,16140.727136106256,27512.769706957974
2022-07-17,21728.643301506632,15900.398355795664,27839.95631631187
2022-07-18,21799.88618968221,16459.55696999498,27480.922845893474
2022-07-19,21724.03380770972,15804.403966718548,27416.93346413401
2022-07-20,21782.703447058135,16144.638939983375,27222.394410030272
2022-07-21,21705.95377633762,15994.047139471833,27490.167462613877
2022-07-22,21682.330847179182,15714.417202657345,27371.122782565708
2022-07-23,21668.52204394782,16363.164010986373,27325.682475455487
2022-07-24,21670.364333447687,15690.925267903158,27097.74949612186
2022-07-25,21742.686367819086,16421.15651097058,27505.595641622007
2022-07-26,21665.78999612232,16530.12607918183,26970.799611822575
2022-07-27,21721.74114025185,15899.468398146199,27299.18899251945
2022-07-28,21640.99179143294,15709.670481095623,26985.941888117828
2022-07-29,21612.417725753145,15881.76367858785,26936.6283575069
2022-07-30,21592.967062579213,15646.918958514856,27147.104777523236
2022-07-31,21588.66603482887,15813.701194854955,26749.300082815356
2022-08-01,21654.461436867954,16030.635469480476,27200.050414814752
2022-08-02,21570.705124581793,15701.822531953358,27032.287105823925
2022-08-03,21619.450258429315,15929.611716076488,27575.36563693528
2022-08-04,21531.08070932749,15816.230448101069,27172.140985416343
2022-08-05,21494.357832200585,16020.41782001579,27402.839576167033
2022-08-06,21466.079296265012,15576.108496504943,26929.050088197604
2022-08-07,21471.96354922316,15483.79603954393,26791.193672278016
2022-08-08,21546.900579434317,15740.897576050433,27176.149219218518
2022-08-09,21471.050567359827,16153.70853522953,27324.310434089537
2022-08-10,21526.28301675997,16009.81374821659,27048.120626448814
2022-08-11,21442.815735150783,15934.421729390011,27188.220662522817
2022-08-12,21409.269870037628,15763.41267650628,27328.82933261638
2022-08-13,21382.335424992612,16090.719927897553,27461.596889248856
2022-08-14,21367.792974981072,15641.041695273905,27265.188965633482
2022-08-15,21420.37047016572,15542.050436698817,27152.917900347507
2022-08-16,21320.240018707387,15286.2222858274,26968.73338357484
2022-08-17,21349.32396351362,15379.12022242628,26604.938354709684
2022-08-18,21237.931416253472,15835.39377044287,26961.826764600402
2022-08-19,21174.809322777415,15328.522306502467,27050.678707571573
2022-08-20,21116.802745663583,15648.179551798927,26399.2484709193
2022-08-21,21069.870394524572,15356.65443032019,26722.91706364338
2022-08-22,21088.934640692016,15679.742465696461,27006.69955507261
2022-08-23,20954.371275527577,15463.528666992148,26934.635065272374
2022-08-24,20948.308701836675,15172.733033737353,26972.29809963572
2022-08-25,20801.25808627268,15540.758926206414,26486.923459532965
2022-08-26,20702.15888607261,15278.718729651753,26629.779382171306
2022-08-27,20608.034735241326,15186.803767452408,26380.147062709286
2022-08-28,20525.005967458703,14652.476791081164,26114.74132037602
2022-08-29,20508.1381951751,15201.869119614747,26665.72273690452
2022-08-30,20337.932314605678,14913.978848767056,26043.775227151797
2022-08-31,20296.625658292814,14919.369963431032,25556.135461370002
2022-09-01,20114.825774083307,14626.69071853556,25224.492830273088
2022-09-02,19981.56111381045,14400.544595214304,25474.41637284343
2022-09-03,19853.94340903238,14221.436404553102,25626.698283400026
2022-09-04,19738.187732016962,13921.317332024268,25805.819147711536
2022-09-05,19689.469320298387,14165.063070123886,25236.12069260111
2022-09-06,19488.422143206022,14242.366301973003,25381.87340008248
2022-09-07,19417.44850455967,13716.788513878522,24621.42221581179
2022-09-08,19207.360712610516,13380.488213963992,24632.4527475624
2022-09-09,19047.438649427822,13530.445888931212,25032.229696395767
2022-09-10,18895.0975803459,13633.638735145872,24609.524864407995
2022-09-11,18756.911796882654,13200.110337132322,24172.95425290182
2022-09-12,18688.472815746733,13317.89318098599,24426.90063042713
2022-09-13,18470.886821403303,12491.930672550967,24531.342703594277
2022-09-14,18387.080434331416,12846.713545230885,23880.435377102192
2022-09-15,18168.435714422383,12502.998865748104,23830.097614281454
2022-09-16,18004.838209383553,12328.481097108726,23355.1972789467
2022-09-17,17854.332471332025,12037.681948575424,23825.075468843937
2022-09-18,17724.13082461993,11891.883412254387,23326.95572493849
2022-09-19,17670.454402707357,12252.872400480617,22974.02180770898
2022-09-20,17475.01153712804,11930.105037335212,23157.441860302966
2022-09-21,17421.28306781087,11865.15390342458,23438.099404399756
2022-09-22,17241.136050659814,11961.228755160006,22573.251485332305
2022-09-23,17124.850302652165,11411.804787925827,22995.153307054614
2022-09-24,17030.752883911184,11580.53424009954,22864.168111591614
2022-09-25,16966.207001702256,11314.338153223123,22594.300690041215
2022-09-26,16987.435059846655,11121.09686792961,22859.5458861899
2022-09-27,16875.981623339823,11417.379630043226,22798.29344056678
2022-09-28,16914.986512249467,11037.622402799565,22460.799822244608
2022-09-29,16835.790081288345,11327.720687316665,22493.011431129922
2022-09-30,16827.955620326313,10637.028360982535,22818.373279937045
2022-10-01,16848.90436563465,11425.692178516567,22564.5353284693
2022-10-02,16904.909875977737,11402.002208670188,22649.292520266874
2022-10-03,17050.931631725434,10823.490639636637,22423.767435319787
2022-10-04,17067.093617443417,11602.443538843409,22494.119989928895
2022-10-05,17234.977943332786,11333.247050304672,23053.048958252082
2022-10-06,17284.255252876792,11770.95276633816,22874.048549474217
2022-10-07,17402.73639621759,12225.087329286085,22995.29625443988
2022-10-08,17546.040264911608,11986.809319441323,23164.550753849308
2022-10-09,17718.623822259186,11936.005883426316,23379.614223897737
2022-10-10,17973.65335866632,12606.418104216358,23630.885106081707
2022-10-11,18090.434667016547,12982.05580683544,23706.66499203694
2022-10-12,18348.006955273464,12421.930951336737,24018.31079338053
2022-10-13,18474.549739065937,12964.632615987935,24022.709615472668
2022-10-14,18656.55765163148,13172.71609146801,24241.268177098344
2022-10-15,18848.541316050098,13539.811130211107,24391.737826877466
2022-10-16,19054.08650466794,13518.137164985019,24917.281538435444
2022-10-17,19325.7497360907,13297.491301088306,25152.602442352185
2022-10-18,19441.59438057051,13915.090070169237,24776.271362625437
2022-10-19,19681.535706512255,14004.855163142773,25043.37407050573
2022-10-20,19774.015108158525,14405.808627865263,25767.895044777648
2022-10-21,19906.086648235458,14382.195876113079,25637.10391469338
2022-10-22,20033.109669730045,14354.81565614416,25469.754424155602
